Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Druid Heights,39.3091075,-76.63766120000003,New York Fried Chicken,39.31008,-76.63788100000001,Fried Chicken Joint
Druid Heights,39.3091075,-76.63766120000003,Bonaparte Florist,39.310487,-76.637287,Flower Shop
Druid Heights,39.3091075,-76.63766120000003,Crown,39.310029,-76.635185,Gas Station
Druid Heights,39.3091075,-76.63766120000003,Everyone's Place,39.310379,-76.6399,Bookstore
Inner Harbor,39.2858482,-76.61311049999998,Center Club,39.287193721917504,-76.61395870380018,Lounge
Inner Harbor,39.2858482,-76.61311049999998,USS Constellation,39.28551940897136,-76.61122262477875,Boat or Ferry
Inner Harbor,39.2858482,-76.61311049999998,Inner Harbor,39.28658963817875,-76.61070427890887,Neighborhood
Inner Harbor,39.2858482,-76.61311049999998,Ripley's Believe It or Not!,39.285123541111375,-76.61205871829573,Business Service
Inner Harbor,39.2858482,-76.61311049999998,Kona Grill,39.286488496269094,-76.61425383738893,American Restaurant
Inner Harbor,39.2858482,-76.61311049999998,Hyatt Regency Baltimore Inner Harbor,39.285025106438134,-76.61378139673765,Hotel
Inner Harbor,39.2858482,-76.61311049999998,Baltimore Visitor Center,39.284074838332835,-76.61226804399273,Tourist Information Center
Inner Harbor,39.2858482,-76.61311049999998,Morton's The Steakhouse,39.28479210253802,-76.61519095301628,Steakhouse
Inner Harbor,39.2858482,-76.61311049999998,Sheraton Club Lounge,39.2847003447488,-76.6153474726198,Hotel Bar
Inner Harbor,39.2858482,-76.61311049999998,The Fudgery,39.28567903192502,-76.61215732424381,Dessert Shop
Inner Harbor,39.2858482,-76.61311049999998,Light Street Pavilion @ Harborplace,39.285493172373485,-76.61239683566238,Shopping Mall
Inner Harbor,39.2858482,-76.61311049999998,Bath & Body Works,39.287142088536626,-76.61175853571035,Cosmetics Shop
Inner Harbor,39.2858482,-76.61311049999998,PitaMore,39.28803675192464,-76.61362872106136,Mediterranean Restaurant
Inner Harbor,39.2858482,-76.61311049999998,H&M,39.28506533849982,-76.61242599999997,Clothing Store
Inner Harbor,39.2858482,-76.61311049999998,Victoria's Secret PINK,39.28726781800589,-76.61164832922199,Lingerie Store
Inner Harbor,39.2858482,-76.61311049999998,IT'SUGAR,39.286035990637444,-76.61123217093005,Candy Store
Inner Harbor,39.2858482,-76.61311049999998,Mason’s Famous Lobster Rolls,39.2862750799894,-76.61125347018242,Seafood Restaurant
Inner Harbor,39.2858482,-76.61311049999998,Forever 21,39.28710013375528,-76.61178591927633,Clothing Store
Inner Harbor,39.2858482,-76.61311049999998,Harborplace,39.28582660641595,-76.61179192981167,Performing Arts Venue
Inner Harbor,39.2858482,-76.61311049999998,GAP,39.287029530444364,-76.61175273830386,Clothing Store
Inner Harbor,39.2858482,-76.61311049999998,McCormick World Of Flavors,39.28574586439819,-76.61229528288979,Gourmet Shop
Inner Harbor,39.2858482,-76.61311049999998,Starbucks,39.28732,-76.611428,Coffee Shop
Inner Harbor,39.2858482,-76.61311049999998,Crabby Jack's General Store,39.28510014877203,-76.61237056007327,Gift Shop
Inner Harbor,39.2858482,-76.61311049999998,JoS. A. Bank,39.28671981560547,-76.6134428757697,Men's Store
Inner Harbor,39.2858482,-76.61311049999998,Starbucks,39.28688592,-76.61281143,Coffee Shop
Inner Harbor,39.2858482,-76.61311049999998,Marriott Renaissance Club Lounge,39.28701709786957,-76.61131360192432,Hotel Bar
Inner Harbor,39.2858482,-76.61311049999998,Pandora,39.28732,-76.611428,Jewelry Store
Inner Harbor,39.2858482,-76.61311049999998,Bubba Gump Shrimp Co.,39.28462671017592,-76.61219894886017,Seafood Restaurant
Inner Harbor,39.2858482,-76.61311049999998,GNC,39.28732,-76.611428,Supplement Shop
Inner Harbor,39.2858482,-76.61311049999998,Build-A-Bear,39.28609,-76.610447,Toy / Game Store
Inner Harbor,39.2858482,-76.61311049999998,"Brookshire Suites Inner Harbor, BW Premier Collection",39.28802720889172,-76.61240413784981,Hotel
Inner Harbor,39.2858482,-76.61311049999998,PNC,39.2862165,-76.613776,Bank
Inner Harbor,39.2858482,-76.61311049999998,Philly Pretzel Factory,39.285072,-76.61248499999999,Snack Place
Inner Harbor,39.2858482,-76.61311049999998,Subway,39.285072,-76.61248499999999,Sandwich Place
Inner Harbor,39.2858482,-76.61311049999998,Filicori Zecchini,39.28657403555252,-76.61407320711513,Coffee Shop
Inner Harbor,39.2858482,-76.61311049999998,Bistro 300,39.28505487960643,-76.61372461040108,Seafood Restaurant
Inner Harbor,39.2858482,-76.61311049999998,BB&T,39.2875904,-76.6114679,Bank
Inner Harbor,39.2858482,-76.61311049999998,Key West Island Bar,39.28797058101132,-76.61358980166997,Bar
Inner Harbor,39.2858482,-76.61311049999998,Hooters,39.2849065,-76.6128338,American Restaurant
Inner Harbor,39.2858482,-76.61311049999998,McKeldin Square,39.28622343809679,-76.6129098142597,Plaza
Inner Harbor,39.2858482,-76.61311049999998,Cosi,39.28704189653531,-76.61527413065389,Café
Inner Harbor,39.2858482,-76.61311049999998,Royal Farms,39.28766614191265,-76.61381983102311,Convenience Store
Inner Harbor,39.2858482,-76.61311049999998,Orioles Grille & Bar,39.28456804130687,-76.61495426774077,Sports Bar
Inner Harbor,39.2858482,-76.61311049999998,Charm City Circulator Purple Route - Baltimore Visitor Center - #301,39.284299507537526,-76.61314155352696,Bus Stop
Lakeview Towers,39.316558,-76.6322496,MTA Maryland Bustop #2806 (Rt 5),39.31644669008957,-76.63183706091094,Bus Stop
Lexington Terrace,39.29280019999999,-76.6289968,Walgreens,39.2931383,-76.6285141,Pharmacy
Lexington Terrace,39.29280019999999,-76.6289968,Lexington Terrace Gardens,39.292357,-76.630422,Park
Lexington Terrace,39.29280019999999,-76.6289968,University of Maryland Baltimore Bookstore,39.292198181152344,-76.62718200683594,College Bookstore
Madison Park,39.3057172,-76.63044090000002,Druid Hill Family Center Y,39.304755907037695,-76.63181266753743,Gym / Fitness Center
Madison Park,39.3057172,-76.63044090000002,Save-A-Lot,39.30715403916785,-76.62837976705168,Grocery Store
Madison Park,39.3057172,-76.63044090000002,The Tilted Row,39.30629,-76.62876,Restaurant
Madison Park,39.3057172,-76.63044090000002,Eutaw Market,39.30754,-76.62979,Liquor Store
Madison Park,39.3057172,-76.63044090000002,Sumpter Park,39.307917216980286,-76.63012006348437,Park
Market Center,39.29224960000001,-76.62235390000002,Faidley's Seafood,39.29183748369686,-76.62230945184888,Fish Market
Market Center,39.29224960000001,-76.62235390000002,Trinacria Macaroni Works,39.29419256437667,-76.62270685802832,Deli / Bodega
Market Center,39.29224960000001,-76.62235390000002,Connie's Chicken & Waffles,39.291473,-76.621593,Breakfast Spot
Market Center,39.29224960000001,-76.62235390000002,Massey's Pizza,39.293204701330666,-76.62114780205016,Pizza Place
Market Center,39.29224960000001,-76.62235390000002,MemSahib Indian Cuisine,39.29134069754152,-76.62129064615507,Indian Restaurant
Market Center,39.29224960000001,-76.62235390000002,Bergers Cakes & Cookies,39.29151902134172,-76.62174071731889,Bakery
Market Center,39.29224960000001,-76.62235390000002,T-Mobile,39.29230041652357,-76.62088313767526,Mobile Phone Shop
Market Center,39.29224960000001,-76.62235390000002,Lexington Market,39.29145378614902,-76.62195371833616,Farmers Market
Market Center,39.29224960000001,-76.62235390000002,Subway,39.29116456718916,-76.62244681714301,Sandwich Place
McCulloh Homes,39.3005581,-76.6271916,Save-A-Lot,39.299121,-76.628591,Grocery Store
McCulloh Homes,39.3005581,-76.6271916,Bolton Hill Swim and Tennis Club,39.30103527467203,-76.62706095982763,Gym Pool
McCulloh Homes,39.3005581,-76.6271916,Grenadier Club,39.30217969038214,-76.62785241067398,Bar
McCulloh Homes,39.3005581,-76.6271916,Madison Park North,39.30087983608246,-76.6272783279419,Park
Midtown-Belvedere,39.3047554,-76.6167212,Joseph Meyerhoff Symphony Hall,39.30399004737304,-76.61901470112363,Concert Hall
Midtown-Belvedere,39.3047554,-76.6167212,The Brewer's Art,39.30279195751428,-76.61594356072953,Bar
Midtown-Belvedere,39.3047554,-76.6167212,Sammy's Trattoria,39.30346025964142,-76.61619991060874,Italian Restaurant
Midtown-Belvedere,39.3047554,-76.6167212,Pet Valu,39.303837644025336,-76.61603689452022,Pet Store
Midtown-Belvedere,39.3047554,-76.6167212,Soup's On,39.30443279404655,-76.61714389096998,Soup Place
Midtown-Belvedere,39.3047554,-76.6167212,OK Natural,39.30444545239122,-76.61711853124537,Vegetarian / Vegan Restaurant
Midtown-Belvedere,39.3047554,-76.6167212,Red Emma’s,39.30427719428914,-76.61848255840462,Café
Midtown-Belvedere,39.3047554,-76.6167212,Theatre Project,39.30422224643723,-76.6185712449013,Theater
Midtown-Belvedere,39.3047554,-76.6167212,Potbelly Sandwich Shop,39.3037092,-76.6157951,Sandwich Place
Midtown-Belvedere,39.3047554,-76.6167212,Modell Performing Arts Center At The Lyric,39.305926170956475,-76.61765570808926,Opera House
Midtown-Belvedere,39.3047554,-76.6167212,XS,39.3049581397021,-76.61603949129626,Sushi Restaurant
Midtown-Belvedere,39.3047554,-76.6167212,Grille Twelve24,39.30427504262101,-76.616191347879,Restaurant
Midtown-Belvedere,39.3047554,-76.6167212,La Cakery,39.30404300221613,-76.61612870361378,Cupcake Shop
Midtown-Belvedere,39.3047554,-76.6167212,Starbucks,39.304333,-76.6159,Coffee Shop
Midtown-Belvedere,39.3047554,-76.6167212,Smoothie King,39.304361251693514,-76.6159800727105,Smoothie Shop
Midtown-Belvedere,39.3047554,-76.6167212,Turp's,39.305178733601416,-76.61592990159988,Sports Bar
Midtown-Belvedere,39.3047554,-76.6167212,Thai Landing,39.303720547702085,-76.61606355616013,Thai Restaurant
Midtown-Belvedere,39.3047554,-76.6167212,Aloha Sushi,39.30409142355881,-76.61616357782431,Sushi Restaurant
Midtown-Belvedere,39.3047554,-76.6167212,Aloha Liquors,39.30421922126252,-76.61609786527832,Liquor Store
Midtown-Belvedere,39.3047554,-76.6167212,Subway,39.30424026892427,-76.61593621779099,Sandwich Place
Midtown-Belvedere,39.3047554,-76.6167212,Chipotle Mexican Grill,39.304273,-76.615942,Mexican Restaurant
Midtown-Belvedere,39.3047554,-76.6167212,Dunkin',39.30361307891863,-76.61685154250326,Donut Shop
Midtown-Belvedere,39.3047554,-76.6167212,Jay's Carry-out & Delivery,39.304986337527275,-76.61612106396784,Deli / Bodega
Midtown-Belvedere,39.3047554,-76.6167212,Nino Pizza,39.30454940715904,-76.61589338248366,Pizza Place
Midtown-Belvedere,39.3047554,-76.6167212,Campus Recreation & Wellness (CRW),39.30597776711111,-76.61666067317086,Gym
Midtown-Belvedere,39.3047554,-76.6167212,Aloha Bar,39.30410385620291,-76.61617639980852,Bar
Midtown-Belvedere,39.3047554,-76.6167212,Viccino Jay's Italian Gourmet,39.30496542286327,-76.61616028715174,Pizza Place
Midtown-Belvedere,39.3047554,-76.6167212,Joanne's Food Mart,39.30455690997252,-76.61580401453575,Deli / Bodega
Midtown-Belvedere,39.3047554,-76.6167212,University Market,39.30435015293882,-76.61623477567305,Convenience Store
Midtown-Belvedere,39.3047554,-76.6167212,Oriole Pizza & Subs,39.3050153936379,-76.61617345688023,Pizza Place
Midtown-Belvedere,39.3047554,-76.6167212,Mint Cafe,39.30310973191222,-76.61739981305183,Hookah Bar
Midtown-Belvedere,39.3047554,-76.6167212,Joanne's Deli,39.304446,-76.61595,American Restaurant
Midtown-Belvedere,39.3047554,-76.6167212,Devoo Greek Deli,39.303195,-76.616783,Gourmet Shop
Midtown-Belvedere,39.3047554,-76.6167212,Pearlstone Park,39.304585,-76.61944715,Park
Mount Vernon,39.2993194,-76.6138327,Dooby's,39.29886651228101,-76.61579433411949,Café
Mount Vernon,39.2993194,-76.6138327,Marie Louise Bistro,39.29987394177794,-76.6159108008955,French Restaurant
Mount Vernon,39.2993194,-76.6138327,Sugarvale,39.298668432359825,-76.6160709350143,Wine Bar
Mount Vernon,39.2993194,-76.6138327,Spirits of Mt Vernon,39.29964897743777,-76.61590797890469,Wine Bar
Mount Vernon,39.2993194,-76.6138327,The Helmand,39.29902400052188,-76.61585711306424,Afghan Restaurant
Mount Vernon,39.2993194,-76.6138327,Never on Sunday,39.299542,-76.615667,Greek Restaurant
Mount Vernon,39.2993194,-76.6138327,Iggie's,39.29956703092181,-76.61308792683037,Pizza Place
Mount Vernon,39.2993194,-76.6138327,Spotlighters Theatre,39.29931411318617,-76.61402094705853,Theater
Mount Vernon,39.2993194,-76.6138327,Khun Nine Thai,39.299004859199854,-76.61583964848012,Thai Restaurant
Mount Vernon,39.2993194,-76.6138327,Eager & St. Paul Liquor,39.30112173947851,-76.61387586212012,Liquor Store
Mount Vernon,39.2993194,-76.6138327,Nepal House Restaurant and Bar,39.3003847005268,-76.61616325378418,Indian Restaurant
Mount Vernon,39.2993194,-76.6138327,Akbar Restaurant,39.29937582906025,-76.61572974188755,Indian Restaurant
Mount Vernon,39.2993194,-76.6138327,Mount Vernon Stable & Saloon,39.30007854858367,-76.61576956939929,American Restaurant
Mount Vernon,39.2993194,-76.6138327,Kumari Restaurant and Bar,39.30011897144231,-76.61577409566567,Indian Restaurant
Mount Vernon,39.2993194,-76.6138327,Baskin-Robbins,39.299497962611056,-76.61182932958782,Ice Cream Shop
Mount Vernon,39.2993194,-76.6138327,Yung's carryout,39.299082191517215,-76.61217290503222,Chinese Restaurant
Mount Vernon,39.2993194,-76.6138327,Mt. Vernon Supermart,39.299199851265605,-76.61574858099925,Convenience Store
Mount Vernon,39.2993194,-76.6138327,Subway,39.29946616821653,-76.61549206994056,Sandwich Place
Mount Vernon,39.2993194,-76.6138327,Five Seasons,39.29959030677418,-76.61223679211403,Nightclub
Mount Vernon,39.2993194,-76.6138327,Dunkin',39.299492555922996,-76.61186260928466,Donut Shop
Mount Vernon,39.2993194,-76.6138327,Casablanca Hookah Lounge,39.299291550144375,-76.61214674454726,Hookah Bar
Otterbein,39.2821913,-76.6145548,Royal Sonesta Harbor Court Baltimore,39.282572756769945,-76.6132222701081,Hotel
Otterbein,39.2821913,-76.6145548,Ramen Utsuke,39.283639,-76.613775,Ramen Restaurant
Otterbein,39.2821913,-76.6145548,Maryland Science Center,39.28155989121144,-76.61191256239817,Science Museum
Otterbein,39.2821913,-76.6145548,West Shore Park,39.282952737045306,-76.61221794068315,Park
Otterbein,39.2821913,-76.6145548,Davis Planetarium,39.28137753114672,-76.61186053628063,Planetarium
Reservoir Hill,39.314423,-76.6340511,German Park,39.314705087440935,-76.6350410850316,Playground
Reservoir Hill,39.314423,-76.6340511,Whitelock Community Garden,39.31441029206797,-76.63412419538687,Farmers Market
Ridgely's Delight,39.28464500000001,-76.62466440000001,Pickles Pub,39.28527854548531,-76.62263880132582,Pub
Ridgely's Delight,39.28464500000001,-76.62466440000001,The Corner Bistro & Winebar,39.285638174160816,-76.62583866004357,Bistro
Ridgely's Delight,39.28464500000001,-76.62466440000001,Babe Ruth Birthplace and Museum,39.28570200314635,-76.62478052706277,Museum
Ridgely's Delight,39.28464500000001,-76.62466440000001,Potbelly Sandwich Shop,39.286090227080244,-76.62330473622688,Sandwich Place
Ridgely's Delight,39.28464500000001,-76.62466440000001,Hampton Inn by Hilton,39.285471660254025,-76.6232442855835,Hotel
Ridgely's Delight,39.28464500000001,-76.62466440000001,Quigley's Half-Irish Pub,39.28503875172724,-76.6247523879341,Pub
Ridgely's Delight,39.28464500000001,-76.62466440000001,Tonys Grill,39.283094014189324,-76.62674358628153,American Restaurant
Ridgely's Delight,39.28464500000001,-76.62466440000001,Sliders Bar & Grille,39.285463685477374,-76.62246281888399,Sports Bar
Ridgely's Delight,39.28464500000001,-76.62466440000001,7-Eleven,39.2831682,-76.6266036,Convenience Store
Seton Hill,39.295567,-76.62538649999998,St Mary's Park,39.296615474345515,-76.6229522415112,Park
Somerset Homes,39.2962511,-76.60119449999998,The Art Room,39.29604197801127,-76.60316084497245,Art Gallery
Somerset Homes,39.2962511,-76.60119449999998,The Nevermore Haunt,39.297004,-76.602961,Exhibit
Somerset Homes,39.2962511,-76.60119449999998,Old Town Mall,39.29629732978346,-76.60387873649597,Shopping Mall
Station North,39.3098541,-76.6167212,Charles Theatre,39.309127273263364,-76.61641490326274,Indie Movie Theater
Station North,39.3098541,-76.6167212,Parkway Theatre,39.310785915128726,-76.61689790153483,Movie Theater
Station North,39.3098541,-76.6167212,Orto,39.309019,-76.616227,Italian Restaurant
Station North,39.3098541,-76.6167212,Joe Squared Pizza & Bar,39.31081730305335,-76.61807308402511,Pizza Place
Station North,39.3098541,-76.6167212,Tapas Teatro,39.309086934204785,-76.61646277174142,Tapas Restaurant
Station North,39.3098541,-76.6167212,Sofi's Crepes,39.30947307356764,-76.61641859620981,Creperie
Station North,39.3098541,-76.6167212,Jerry Carryout,39.31112511554995,-76.61557313994292,Chinese Restaurant
Station North,39.3098541,-76.6167212,Strand Theater Company,39.31049498016819,-76.61642204368951,Theater
Station North,39.3098541,-76.6167212,Artist & Craftsman Supply,39.310766813875716,-76.61921448893106,Arts & Crafts Store
Station North,39.3098541,-76.6167212,The Depot,39.30965936504551,-76.61655478812484,Bar
Station North,39.3098541,-76.6167212,Metro Gallery,39.30888116903645,-76.61653100996085,Music Venue
Station North,39.3098541,-76.6167212,Pen & Quill,39.30882189647681,-76.61630285144827,American Restaurant
Station North,39.3098541,-76.6167212,Charm City Art Space,39.309416059728484,-76.6178700033392,Rock Club
Station North,39.3098541,-76.6167212,The Crown,39.31172392408744,-76.61683180146775,Bar
Station North,39.3098541,-76.6167212,Club Charles,39.30948930556639,-76.61670506000519,Bar
Station North,39.3098541,-76.6167212,Motor House,39.31108535883872,-76.61895303602108,Art Gallery
Station North,39.3098541,-76.6167212,The Yellow Sign Theatre,39.30962832354396,-76.6164608703606,Theater
Station North,39.3098541,-76.6167212,Gallery One Bar,39.30967973302056,-76.61773976344551,Gay Bar
Station North,39.3098541,-76.6167212,Single Carrot Theatre,39.30955009248138,-76.61635622694857,Theater
Station North,39.3098541,-76.6167212,The Gold Bar,39.3117696583073,-76.61693357451465,Bar
Station North,39.3098541,-76.6167212,Club 1722,39.30935508891969,-76.6164541580481,Nightclub
Station North,39.3098541,-76.6167212,Hour Haus Studios,39.31058645767237,-76.61923859838062,Music Venue
Biddle Street,39.3044615,-76.58994950000002,Sunny's,39.30533298891786,-76.59242888034332,Breakfast Spot
Broadway East,39.3090304,-76.5878328,Brezzy's Bar,39.30883163332989,-76.58823064301495,Bar
Darley Park,39.3158015,-76.59397209999999,Smile Carry Out,39.31604613479833,-76.59596116156291,Deli / Bodega
Douglass Homes,39.294025,-76.5957778,Popeyes Louisiana Kitchen,39.29481509905566,-76.59436442170332,Fried Chicken Joint
Douglass Homes,39.294025,-76.5957778,Lalz Mart,39.2933398969458,-76.59701253159422,Convenience Store
Douglass Homes,39.294025,-76.5957778,Krispy King Pizza Store,39.29309481312959,-76.59772726561367,Pizza Place
Douglass Homes,39.294025,-76.5957778,Charm City Circulator Green Route - Fayette Street - #103,39.294413882448794,-76.5941555347794,Bus Stop
Douglass Homes,39.294025,-76.5957778,Hackerman House,39.295356754432426,-76.59387340329344,Hotel
Douglass Homes,39.294025,-76.5957778,Smith Auto Service,39.292623,-76.59772099999999,Auto Garage
Dunbar-Broadway,39.2964059,-76.5943333,Popeyes Louisiana Kitchen,39.29481509905566,-76.59436442170332,Fried Chicken Joint
Dunbar-Broadway,39.2964059,-76.5943333,Mama Mia's,39.29845242495555,-76.59440984929445,Pizza Place
Dunbar-Broadway,39.2964059,-76.5943333,Subway,39.29730410733805,-76.5922547720728,Sandwich Place
Dunbar-Broadway,39.2964059,-76.5943333,Flamers Grill,39.29747848661007,-76.5926981778679,Burger Joint
Dunbar-Broadway,39.2964059,-76.5943333,Einstein Bros Bagels,39.297567,-76.592575,Bagel Shop
Dunbar-Broadway,39.2964059,-76.5943333,Balducci's,39.296383941809914,-76.59171762948259,American Restaurant
Dunbar-Broadway,39.2964059,-76.5943333,Hackerman House,39.295356754432426,-76.59387340329344,Hotel
Dunbar-Broadway,39.2964059,-76.5943333,Charm City Circulator Green Route - Fayette Street - #103,39.294413882448794,-76.5941555347794,Bus Stop
East Baltimore Midway,39.31471000000001,-76.60372219999998,Romans Food Market,39.314001,-76.605527,Wings Joint
East Baltimore Midway,39.31471000000001,-76.60372219999998,The Wooden Nickel Bar Lounge,39.31479289256411,-76.60621325295493,Bar
Eager Park,39.300987,-76.5912637,Kabobi by The Hellmand,39.300204,-76.590817,Afghan Restaurant
Eager Park,39.300987,-76.5912637,Starbucks,39.30065680147086,-76.59149750201306,Coffee Shop
Eager Park,39.300987,-76.5912637,Bruegger's,39.299827,-76.593138,Bagel Shop
Eager Park,39.300987,-76.5912637,16 On The Park,39.29980104222212,-76.59122943878174,American Restaurant
Eager Park,39.300987,-76.5912637,Atwater's at Johns Hopkins,39.30057602855947,-76.59078302593764,Café
Eager Park,39.300987,-76.5912637,Walgreens,39.3007652,-76.590484,Pharmacy
Eager Park,39.300987,-76.5912637,7-Eleven,39.2997258,-76.590806,Convenience Store
Ellwood Park,39.29714389999999,-76.5733862,Eagle Mart / New York Fried Chicken,39.29540866505333,-76.57315523581917,Gas Station
Ellwood Park,39.29714389999999,-76.5733862,McElderry & Potomac,39.29799939208776,-76.57516837120056,Intersection
Ellwood Park,39.29714389999999,-76.5733862,Bar,39.299033,-76.57251,Bar
Ellwood Park,39.29714389999999,-76.5733862,Nephews Pizza,39.299341999999996,-76.573634,Pizza Place
Gay Street,39.2924976,-76.60870809999999,Baltimore Farmers' Market & Bazaar,39.293296518269045,-76.61048988678616,Farmers Market
Gay Street,39.2924976,-76.60870809999999,Ida B's Table,39.2926540606662,-76.61042023843387,Southern / Soul Food Restaurant
Gay Street,39.2924976,-76.60870809999999,Black Sauce @ The Baltimore Farmers' Market,39.29333514751338,-76.61068107493506,Breakfast Spot
Gay Street,39.2924976,-76.60870809999999,Zeke's Coffee @ Baltimore Farmer's Market,39.293517269500406,-76.60985363241339,Coffee Shop
Gay Street,39.2924976,-76.60870809999999,The Sidebar,39.2913981183486,-76.61108306877553,Rock Club
Gay Street,39.2924976,-76.60870809999999,7-Eleven,39.29310377562442,-76.60791613161558,Grocery Store
Gay Street,39.2924976,-76.60870809999999,Sleep Inn & Suites Downtown Inner Harbor,39.292511,-76.607353,Hotel
Gay Street,39.2924976,-76.60870809999999,War Memorial Plaza,39.29074773825574,-76.60900041578881,Plaza
Gay Street,39.2924976,-76.60870809999999,Gary's Grilled Turkey Burgers,39.29295738192592,-76.6095871791641,Burger Joint
Gay Street,39.2924976,-76.60870809999999,Mushroom Fritters,39.292783,-76.609167,Vegetarian / Vegan Restaurant
Gay Street,39.2924976,-76.60870809999999,Red Springs Cafe,39.292735,-76.61007099999999,Café
Gay Street,39.2924976,-76.60870809999999,migue's mini donuts,39.293365,-76.609775,Donut Shop
Gay Street,39.2924976,-76.60870809999999,Jake's Deli,39.293884000000006,-76.606794,Breakfast Spot
Greenmount West,39.3091802,-76.6109441,Gallery 327,39.30985,-76.611042,Art Gallery
Greenmount West,39.3091802,-76.6109441,McAllister Park,39.310462649488116,-76.61160133678219,Park
Greenmount West,39.3091802,-76.6109441,Cork Gallery,39.308089366666664,-76.611958,Art Gallery
Greenmount West,39.3091802,-76.6109441,New World Carryout,39.311023,-76.61116,Chinese Restaurant
Greenmount West,39.3091802,-76.6109441,The Soft House,39.30738830566406,-76.61181640625,Rock Club
Johnston Square,39.3037445,-76.6080554,Charm City Meadworks,39.304015132834515,-76.61061685790894,Brewery
Johnston Square,39.3037445,-76.6080554,Johnston Square Park,39.303154,-76.606094,Park
Johnston Square,39.3037445,-76.6080554,Honey Comb Boxing Gym,39.30424118041992,-76.61034393310547,Boxing Gym
Johnston Square,39.3037445,-76.6080554,Select Tracks,39.303768157958984,-76.61084747314453,Record Shop
Johnston Square,39.3037445,-76.6080554,The Magpie Cage Recording Studio,39.303768157958984,-76.61084747314453,Recording Studio
Latrobe Homes,39.2995515,-76.6030224,19 Bus Stop@ Ensor And Madison Streets,39.29905005425123,-76.60382098374475,Bus Stop
Latrobe Homes,39.2995515,-76.6030224,Dunbar High Field and Track,39.29852245658087,-76.60243034362793,Track
McElderry Park,39.297436,-76.58133199999997,Save A Lot,39.2983894348145,-76.5818328857422,Grocery Store
McElderry Park,39.297436,-76.58133199999997,J.J Carry Out,39.298637,-76.582937,American Restaurant
McElderry Park,39.297436,-76.58133199999997,Panda Chinese American Takeout,39.298621000000004,-76.582436,Chinese Restaurant
McElderry Park,39.297436,-76.58133199999997,Lakewood & Monument,39.29893758434926,-76.57944917678833,Intersection
McElderry Park,39.297436,-76.58133199999997,Monument & Luzerne Auto Repairs,39.29954750888835,-76.58164522747431,Auto Garage
Milton-Montford,39.3003232,-76.5842213,Jackson Hewitt Tax Service,39.2985888,-76.5840361,Business Service
Milton-Montford,39.3003232,-76.5842213,Dollar Tree,39.298678,-76.5862,Discount Store
Milton-Montford,39.3003232,-76.5842213,Foot Locker,39.298944,-76.585533,Shoe Store
Milton-Montford,39.3003232,-76.5842213,Shoe City,39.298438,-76.585436,Shoe Store
Milton-Montford,39.3003232,-76.5842213,Patterson Pk & Madison Ave,39.29976783250089,-76.58517837524414,Intersection
Milton-Montford,39.3003232,-76.5842213,J.J Carry Out,39.298637,-76.582937,American Restaurant
Milton-Montford,39.3003232,-76.5842213,Monument & Luzerne Auto Repairs,39.29954750888835,-76.58164522747431,Auto Garage
Milton-Montford,39.3003232,-76.5842213,Panda Chinese American Takeout,39.298621000000004,-76.582436,Chinese Restaurant
Old Town,39.297418,-76.60300000000002,19 Bus Stop@ Ensor And Madison Streets,39.29905005425123,-76.60382098374475,Bus Stop
Old Town,39.297418,-76.60300000000002,Dunbar High Field and Track,39.29852245658087,-76.60243034362793,Track
Old Town,39.297418,-76.60300000000002,Old Town Mall,39.29629732978346,-76.60387873649597,Shopping Mall
Old Town,39.297418,-76.60300000000002,Flair Hair Salon and Barbershop,39.296364000000004,-76.605398,Salon / Barbershop
Oliver,39.3078314,-76.599389,Oliver Community & Recreation Center,39.308706,-76.59944,Community Center
Orangeville,39.2987184,-76.54968690000003,Harbour Sign & Graphics Limited,39.3003579,-76.5484513,Business Service
Penn-Fallsway,39.2968175,-76.6087776,The Dog House,39.29767526874351,-76.61018384451933,American Restaurant
Pleasant View Gardens,39.2934248,-76.6015556,Family Dollar,39.29242511373422,-76.59914849728865,Discount Store
Pleasant View Gardens,39.2934248,-76.6015556,Carmelo Anthony Youth Development Center,39.2919713825035,-76.60284885508784,Building
Somerset Holmes-Monument East,39.2962511,-76.60119449999998,The Art Room,39.29604197801127,-76.60316084497245,Art Gallery
Somerset Holmes-Monument East,39.2962511,-76.60119449999998,The Nevermore Haunt,39.297004,-76.602961,Exhibit
Somerset Holmes-Monument East,39.2962511,-76.60119449999998,Old Town Mall,39.29629732978346,-76.60387873649597,Shopping Mall
South Clifton Park,39.3135755,-76.5885551,Real Food Farm,39.31455612182617,-76.58821105957031,Farm
South Clifton Park,39.3135755,-76.5885551,Clifton Park Swimming Pool,39.314884692944595,-76.58888521595522,Pool
South Clifton Park,39.3135755,-76.5885551,Sunny's Carryout,39.314563123730395,-76.59055549036819,American Restaurant
South Clifton Park,39.3135755,-76.5885551,Rita Church Recreation Center In Clifton Park,39.3150606481115,-76.59054984758589,Recreation Center
South Clifton Park,39.3135755,-76.5885551,Robbies Nest,39.312506746585214,-76.58600168421084,Bar
Barre Circle,39.28470479999999,-76.6279137,Breaking Bread,39.28299906262263,-76.6281071305275,Restaurant
Barre Circle,39.28470479999999,-76.6279137,The Corner Bistro & Winebar,39.285638174160816,-76.62583866004357,Bistro
