Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Bayside,36.90292520000001,-76.1343797,Dunkin',36.90445966292606,-76.13887658602823,Donut Shop
Bayside,36.90292520000001,-76.1343797,The UPS Store,36.903082,-76.132649,Shipping Store
Bayside,36.90292520000001,-76.1343797,Dupre's Salon & Spa,36.89694678696066,-76.13788130687672,Salon / Barbershop
Bayside,36.90292520000001,-76.1343797,Dollar Tree,36.90403436503347,-76.13737115876968,Discount Store
Bayside,36.90292520000001,-76.1343797,Flour Child Bakery,36.89716784831283,-76.13781954306141,Bakery
Bayside,36.90292520000001,-76.1343797,Redbox,36.904859,-76.13476,Video Store
Bayside,36.90292520000001,-76.1343797,Great Clips,36.9031468,-76.1325832,Salon / Barbershop
Bayside,36.90292520000001,-76.1343797,Redbox,36.903076171875,-76.13106536865234,Video Store
Bayside,36.90292520000001,-76.1343797,Waffletown USA,36.90405,-76.13604,Breakfast Spot
Bayside,36.90292520000001,-76.1343797,7-Eleven,36.9054152447278,-76.13487352143454,Convenience Store
Bayside,36.90292520000001,-76.1343797,Walgreens,36.90484097610322,-76.13480071197046,Pharmacy
Bayside,36.90292520000001,-76.1343797,Little Caesars Pizza,36.90351601598979,-76.13619227436813,Pizza Place
Bayside,36.90292520000001,-76.1343797,AFK Books,36.903909396981625,-76.13651683998413,Bookstore
Bayside,36.90292520000001,-76.1343797,Wendy’s,36.903755,-76.1344671,Fast Food Restaurant
Bayside,36.90292520000001,-76.1343797,Ultra Tan Studio INC.,36.90306854248047,-76.13286590576172,Tanning Salon
Bayside,36.90292520000001,-76.1343797,CHKD Thrift Store,36.903594,-76.133052,Thrift / Vintage Store
Bayside,36.90292520000001,-76.1343797,King's Chinese,36.90329513394122,-76.13267198172326,Asian Restaurant
Bayside,36.90292520000001,-76.1343797,Swirly's Fruit,36.903543287098415,-76.13609768167069,Frozen Yogurt Shop
Bayside,36.90292520000001,-76.1343797,Pleasure House Brewing,36.90237808227539,-76.13578796386719,Brewery
Bayside,36.90292520000001,-76.1343797,Navy Federal Credit Union ATM Shore Drive,36.904359,-76.136675,ATM
Bayside,36.90292520000001,-76.1343797,Chic's Beach Shopping Center,36.90408047514604,-76.13789826296106,Shopping Plaza
Bayside,36.90292520000001,-76.1343797,Celebrations Catering,36.906858,-76.130531,Food
Bayside,36.90292520000001,-76.1343797,Bamboo Hut,36.898229,-76.138325,Asian Restaurant
Bayside,36.90292520000001,-76.1343797,Total Health Center,36.898196,-76.138319,Chiropractor
Cape Henry,36.9315359,-76.01993139999998,JEBLCFS EAST Softball Field,36.929371755472516,-76.01835735717717,Baseball Field
Cape Henry,36.9315359,-76.01993139999998,The Love Nest,36.929796,-76.013907,Indoor Play Area
Cape Henry,36.9315359,-76.01993139999998,JEB Lookout Point,36.930045,-76.013512,Scenic Lookout
Chesapeake Beach,36.9154251,-76.1202127,Chick's Beach,36.91308297745531,-76.1129379272461,Beach
Chesapeake Beach,36.9154251,-76.1202127,Chic's Beach - Seaview Beach Access,36.9171719461317,-76.12745116259684,Beach
Chesapeake Beach,36.9154251,-76.1202127,HK on the Bay,36.915649745941145,-76.12764221974562,Seafood Restaurant
Chesapeake Beach,36.9154251,-76.1202127,Zia Marie,36.915028814499266,-76.12554127259877,Italian Restaurant
Chesapeake Beach,36.9154251,-76.1202127,Green Parrot Grille,36.915090093324466,-76.12520177608886,Seafood Restaurant
Chesapeake Beach,36.9154251,-76.1202127,Buoy 44,36.91748235383281,-76.12655151705742,Beach Bar
Chesapeake Beach,36.9154251,-76.1202127,Jr Market,36.915092376284356,-76.12592225146511,Convenience Store
Chesapeake Beach,36.9154251,-76.1202127,On A Boat,36.91285212795743,-76.11434727208024,Boat or Ferry
Croatan Beach,36.8279584,-75.9686395,Jt's Grommet Island Park,36.830655631583824,-75.96925781895187,Playground
Croatan Beach,36.8279584,-75.9686395,Croatan Beach,36.82605007437195,-75.969946206371,Surf Spot
Croatan Beach,36.8279584,-75.9686395,Rudee Inlet,36.83084583584047,-75.97064917002486,Waterfront
Croatan Beach,36.8279584,-75.9686395,Boardwalk Start Virginia Beach,36.831474985849425,-75.97004824970203,Beach
Croatan Beach,36.8279584,-75.9686395,Waterman's Surfside Grille,36.833748098071915,-75.97054119231795,Seafood Restaurant
Croatan Beach,36.8279584,-75.9686395,Big Sam's Inlet Cafe & Raw Bar,36.832119510103,-75.97404860732253,Seafood Restaurant
Croatan Beach,36.8279584,-75.9686395,5th Street at the Oceanfront,36.8337386487301,-75.9704054007723,Beach
Croatan Beach,36.8279584,-75.9686395,East Coast Surfing Championships,36.83324760154775,-75.96981014848011,Surf Spot
Croatan Beach,36.8279584,-75.9686395,6th Street at the Oceanfront,36.83487652965802,-75.97060489693831,Beach
Croatan Beach,36.8279584,-75.9686395,Schooner Inn,36.83162601951125,-75.96994443474601,Hotel
Croatan Beach,36.8279584,-75.9686395,1st Street Jetty,36.8307518757081,-75.96936795941743,Surf Spot
Croatan Beach,36.8279584,-75.9686395,Sunnyside Cafe & Restaurant,36.8342100473733,-75.97133327730877,Café
Croatan Beach,36.8279584,-75.9686395,Ocean Key Resort,36.833732838606934,-75.97146491084595,Resort
Croatan Beach,36.8279584,-75.9686395,Surfing Beach,36.83184126276552,-75.96977613398663,Surf Spot
Croatan Beach,36.8279584,-75.9686395,Roma New York Style Pizza,36.833661964223545,-75.97105643705531,Pizza Place
Croatan Beach,36.8279584,-75.9686395,2nd Street at the Oceanfront,36.831216784346516,-75.96919788632749,Beach
Croatan Beach,36.8279584,-75.9686395,Rudee Loop Holiday Ice Skating Rink,36.831108842122056,-75.97077955805472,Skating Rink
Croatan Beach,36.8279584,-75.9686395,Budget Lodge Virginia Beach,36.832261712130276,-75.97075688188437,Hotel
Croatan Beach,36.8279584,-75.9686395,Sunset Dolphin Cruise,36.832123,-75.972719,Harbor / Marina
Croatan Beach,36.8279584,-75.9686395,Rudee Flipper,36.8321836392745,-75.97283906737455,Boat or Ferry
Croatan Beach,36.8279584,-75.9686395,Rudee Rocket,36.832127106419506,-75.97296212218016,Boat or Ferry
Croatan Beach,36.8279584,-75.9686395,Dolphin Watch,36.83227338333333,-75.9728655,Boat or Ferry
Croatan Beach,36.8279584,-75.9686395,Beach Quarters Rooftop Pool & Bar,36.83413492156594,-75.97063209740263,Hotel Pool
Croatan Beach,36.8279584,-75.9686395,Sunsations,36.834119637490694,-75.9715051935574,Gift Shop
Croatan Beach,36.8279584,-75.9686395,Aqua Social Club,36.821321,-75.968724,Hotel Pool
Croatan Beach,36.8279584,-75.9686395,Fishermans Wharf,36.83207702636719,-75.97589111328125,Harbor / Marina
Great Neck Point,36.9007031,-76.08660019999998,Chick's Oyster Bar,36.905213609963134,-76.08540027081744,Seafood Restaurant
Great Neck Point,36.9007031,-76.08660019999998,Dockside Restaurant,36.90602038888585,-76.08642312919125,Seafood Restaurant
Great Neck Point,36.9007031,-76.08660019999998,The Back Deck,36.906553784430514,-76.08725924676871,Seafood Restaurant
Great Neck Point,36.9007031,-76.08660019999998,Sugar Shack Donuts & Coffee,36.90729306162529,-76.08601084046425,Donut Shop
Great Neck Point,36.9007031,-76.08660019999998,Bubba's Crabhouse & Seafood Restaurant,36.9065837,-76.0875436,Seafood Restaurant
Great Neck Point,36.9007031,-76.08660019999998,Marlin Club @ CHX,36.905196999999994,-76.085342,Bar
Great Neck Point,36.9007031,-76.08660019999998,Patriotic Excursions,36.904942,-76.0841,Boat or Ferry
Great Neck Point,36.9007031,-76.08660019999998,Dockside Seafood & Fishing Center,36.9060826,-76.0864067,Seafood Restaurant
Great Neck Point,36.9007031,-76.08660019999998,Shellfish Company,36.906616,-76.087177,Fish Market
Great Neck Point,36.9007031,-76.08660019999998,Lesner Inn,36.906678697164836,-76.08789314705159,Event Space
Green Run,36.7983333,-76.0919444,Cold Stone Creamery,36.79822752202392,-76.09142093573985,Ice Cream Shop
Green Run,36.7983333,-76.0919444,G Mart International Foods,36.79640354954884,-76.09921933574066,Market
Green Run,36.7983333,-76.0919444,Rite Aid,36.801109,-76.100029,Drugstore
Green Run,36.7983333,-76.0919444,The Salvation Army Family Store & Donation Center,36.8014232296018,-76.0842908392534,Thrift / Vintage Store
Green Run,36.7983333,-76.0919444,Dollar General,36.79656005605057,-76.09976022873983,Discount Store
Green Run,36.7983333,-76.0919444,San Jose Mexican Restaurant,36.800834645789294,-76.08485680991424,Mexican Restaurant
Green Run,36.7983333,-76.0919444,Hardee's,36.7969970703125,-76.08338165283203,Fast Food Restaurant
Green Run,36.7983333,-76.0919444,Blazin Bones BBQ,36.795615000000005,-76.093811,BBQ Joint
Green Run,36.7983333,-76.0919444,Smoke Shack,36.795615000000005,-76.093811,Smoke Shop
Green Run,36.7983333,-76.0919444,Kapamilya Oriental Restaurant,36.795615000000005,-76.093811,Restaurant
Green Run,36.7983333,-76.0919444,HarryO's,36.795615000000005,-76.093811,Restaurant
Green Run,36.7983333,-76.0919444,Bliss Bakery,36.79530353660195,-76.09316546588572,Bakery
Green Run,36.7983333,-76.0919444,Jazzercise,36.79516077814976,-76.09388250231832,Gym / Fitness Center
Green Run,36.7983333,-76.0919444,King Tiger Martial Arts,36.80320805578547,-76.09109241783754,Athletics & Sports
Green Run,36.7983333,-76.0919444,Tire Choice Auto Service Centers,36.8009861477434,-76.0860233232324,Auto Garage
Green Run,36.7983333,-76.0919444,China Wok,36.796677997229835,-76.09887836334585,Chinese Restaurant
Green Run,36.7983333,-76.0919444,Green Run Square,36.80222394303259,-76.08658277630119,Market
Green Run,36.7983333,-76.0919444,Puppy Palace Plus,36.802124,-76.086456,Pet Store
Green Run,36.7983333,-76.0919444,Element Lounge,36.802448283315044,-76.08662939303007,Lounge
Green Run,36.7983333,-76.0919444,Bliss Bakery,36.79521831519316,-76.09825166396476,Bakery
Green Run,36.7983333,-76.0919444,ACE Cash Express,36.79502,-76.098091,Check Cashing Service
Green Run,36.7983333,-76.0919444,Lita's Oriental Food Mart,36.802453,-76.08633499999999,Asian Restaurant
Green Run,36.7983333,-76.0919444,VB Macs,36.80090052600143,-76.09907627105711,IT Services
Green Run,36.7983333,-76.0919444,Farmer's International Market,36.795718,-76.099216,Grocery Store
Kempsville,36.8268149,-76.1602137,Jax Place,36.82721657672949,-76.16706305845666,Bar
Kempsville,36.8268149,-76.1602137,Pollard's Chicken,36.82861722034535,-76.1606955765857,Fried Chicken Joint
Kempsville,36.8268149,-76.1602137,Aloha Hawaiian BBQ,36.82810733644049,-76.16643709576036,BBQ Joint
Kempsville,36.8268149,-76.1602137,Food Lion Grocery Store,36.82757792786097,-76.16779958542878,Supermarket
Kempsville,36.8268149,-76.1602137,Dollar General,36.827341,-76.168003,Discount Store
Kempsville,36.8268149,-76.1602137,Coastal Café,36.827494041284346,-76.16693946248753,American Restaurant
Kempsville,36.8268149,-76.1602137,Static Resturant & Lounge,36.82809951572261,-76.16700049251568,Southern / Soul Food Restaurant
Kempsville,36.8268149,-76.1602137,Pizza Hut,36.8281315,-76.1677941,Pizza Place
Kempsville,36.8268149,-76.1602137,"Eye Deux, Inc",36.828058649018665,-76.1609799154144,Spa
Kempsville,36.8268149,-76.1602137,Sophisticated Style Salon,36.82939910888672,-76.1603012084961,Salon / Barbershop
Kempsville,36.8268149,-76.1602137,Cal'z Pizza,36.828834,-76.167517,Pizza Place
Kempsville,36.8268149,-76.1602137,Jumbo I,36.827341,-76.168003,Chinese Restaurant
Kempsville,36.8268149,-76.1602137,Mesob Café,36.82804,-76.168617,Ethiopian Restaurant
Lago Mar,36.7458693,-75.994413,LagoMar Pizza,36.7458343044609,-75.99445782029231,Pizza Place
Lago Mar,36.7458693,-75.994413,JR FOOD MART #53,36.745765280473364,-75.99461412571218,Grocery Store
Larkspur,36.8201484,-76.13743509999998,Jody's Windshield Repair,36.8155,-76.13316,Automotive Shop
Larkspur,36.8201484,-76.13743509999998,ronnies park,36.82460021972656,-76.14346313476562,Park
Larkspur,36.8201484,-76.13743509999998,Virginia Beach Conservatory of Dance,36.815675,-76.143771,Dance Studio
Larkspur,36.8201484,-76.13743509999998,Tip to Toe Nails,36.816021,-76.144188,Cosmetics Shop
Larkspur,36.8201484,-76.13743509999998,21 Burgers,36.815334,-76.14384,Burger Joint
London Bridge,36.8418151,-76.04965440000002,Starbucks,36.84207,-76.0486,Coffee Shop
London Bridge,36.8418151,-76.04965440000002,Citrus Breakfast & Lunch,36.844377502806005,-76.04852166523737,Breakfast Spot
London Bridge,36.8418151,-76.04965440000002,Philadelphia Cold Cuts,36.84219557051011,-76.04829211698467,Sandwich Place
London Bridge,36.8418151,-76.04965440000002,T.J. Maxx & HomeGoods,36.843098786172135,-76.05132222175598,Clothing Store
London Bridge,36.8418151,-76.04965440000002,Scotty Quixx,36.84245453892984,-76.0529200535306,Bar
London Bridge,36.8418151,-76.04965440000002,7-Eleven,36.84317563042037,-76.04829535293533,Convenience Store
London Bridge,36.8418151,-76.04965440000002,Tropical Smoothie Cafe,36.844806718429005,-76.0490633057579,Smoothie Shop
London Bridge,36.8418151,-76.04965440000002,T.J. Maxx,36.8434688279273,-76.051437,Department Store
London Bridge,36.8418151,-76.04965440000002,Brothers Pizza,36.84586802792245,-76.04939547076303,Pizza Place
London Bridge,36.8418151,-76.04965440000002,Pollard's Chicken,36.841987433176165,-76.04906865164673,Fried Chicken Joint
London Bridge,36.8418151,-76.04965440000002,Ammos Authentic Greek,36.843004,-76.047374,Greek Restaurant
London Bridge,36.8418151,-76.04965440000002,Lowe's,36.8405551,-76.0538499,Hardware Store
London Bridge,36.8418151,-76.04965440000002,Bread Box Cafe,36.84230118931312,-76.05189003118302,Sandwich Place
London Bridge,36.8418151,-76.04965440000002,Warriors Grill,36.84531787555649,-76.04903875874274,Mongolian Restaurant
London Bridge,36.8418151,-76.04965440000002,Wawa,36.840653,-76.056022,Convenience Store
London Bridge,36.8418151,-76.04965440000002,SUBWAY,36.843628547579925,-76.04859900305755,Sandwich Place
London Bridge,36.8418151,-76.04965440000002,O'Yummy Sushi,36.845367904223224,-76.04906563381714,Sushi Restaurant
London Bridge,36.8418151,-76.04965440000002,Vietnam Garden,36.84247437605072,-76.0528550466933,Vietnamese Restaurant
London Bridge,36.8418151,-76.04965440000002,American Asian Food Market,36.842675114070914,-76.04889733466302,Grocery Store
London Bridge,36.8418151,-76.04965440000002,Yiannis Wine Shop,36.846222421684715,-76.04914244236176,Wine Shop
London Bridge,36.8418151,-76.04965440000002,Tuesday Morning,36.84299382128329,-76.04970310630051,Discount Store
London Bridge,36.8418151,-76.04965440000002,Performance Bicycle,36.8430891,-76.0509759,Bike Shop
London Bridge,36.8418151,-76.04965440000002,Hardee's,36.84216548643742,-76.04750338971064,Fast Food Restaurant
London Bridge,36.8418151,-76.04965440000002,Garrison's,36.84665807955942,-76.04890548745551,Mediterranean Restaurant
London Bridge,36.8418151,-76.04965440000002,Early Bird Cafe,36.845909065724975,-76.04922827377617,Diner
London Bridge,36.8418151,-76.04965440000002,Judys Pub,36.84223920000001,-76.04911779999999,Bar
London Bridge,36.8418151,-76.04965440000002,Margarita Grill,36.842772398579314,-76.04969914848236,Bar
London Bridge,36.8418151,-76.04965440000002,Venue 112,36.845551708893474,-76.0491193920068,Sports Bar
London Bridge,36.8418151,-76.04965440000002,7-Eleven,36.841892,-76.055499,Grocery Store
London Bridge,36.8418151,-76.04965440000002,Food Lion Grocery Store,36.84275245816637,-76.0505848697286,Supermarket
London Bridge,36.8418151,-76.04965440000002,Central 111,36.8454674556013,-76.04904216135523,Tapas Restaurant
London Bridge,36.8418151,-76.04965440000002,London Bridge Shopping Center,36.84244187093272,-76.05087702166806,Shopping Plaza
London Bridge,36.8418151,-76.04965440000002,Virginia Beach Blvd And N Great Neck Intersection,36.841724089066794,-76.04864469161767,Intersection
London Bridge,36.8418151,-76.04965440000002,Face The Pain,36.84194636666667,-76.04911806666667,Gym
London Bridge,36.8418151,-76.04965440000002,Crazy Shirleys Sports Bar and Grill,36.842220306396484,-76.04899597167969,Restaurant
London Bridge,36.8418151,-76.04965440000002,London Bridge/ N Great Neck Light,36.84161874651345,-76.04838788509369,Intersection
London Bridge,36.8418151,-76.04965440000002,London Bridge Greenhouses & Nursery,36.8393475,-76.0500083,Garden Center
London Bridge,36.8418151,-76.04965440000002,Renaissance Place,36.844292496105915,-76.04835494853816,Shop & Service
London Bridge,36.8418151,-76.04965440000002,The Spine Group,36.842759,-76.053388,Doctor's Office
London Bridge,36.8418151,-76.04965440000002,Omega Mediterranean Restaurant & Bar,36.84517213945112,-76.04908687417226,Nightclub
London Bridge,36.8418151,-76.04965440000002,Beach Robo,36.842622,-76.053791,Convenience Store
London Bridge,36.8418151,-76.04965440000002,Nail Pro,36.845729999999996,-76.04941099999999,Spa
London Bridge,36.8418151,-76.04965440000002,The Yarn Club,36.84201065941142,-76.05511494977407,Arts & Crafts Store
London Bridge,36.8418151,-76.04965440000002,Renaissance Salon & Spa,36.84616120078363,-76.04895631346604,Cosmetics Shop
London Bridge,36.8418151,-76.04965440000002,Virginia Beach Eye Center,36.847022,-76.048874,Optical Shop
London Bridge,36.8418151,-76.04965440000002,Inside Out Contracting LLC,36.846847590939376,-76.05390787124634,Home Service
Lynnhaven,36.837648400000006,-76.0685439,7-Eleven,36.8384567442652,-76.0639432771428,Convenience Store
Lynnhaven,36.837648400000006,-76.0685439,"iLoveKickboxing - Virginia Beach, VA",36.8430027,-76.0653992,Gym
Lynnhaven,36.837648400000006,-76.0685439,Iggles Cheesesteaks & Burgers,36.8425434,-76.0643242,American Restaurant
Lynnhaven,36.837648400000006,-76.0685439,ilovekickboxing,36.84288233288721,-76.06561289168135,Athletics & Sports
Lynnhaven,36.837648400000006,-76.0685439,First Watch,36.844552,-76.070576,Breakfast Spot
Lynnhaven,36.837648400000006,-76.0685439,Ensenada,36.84431260437516,-76.06906717953433,Mexican Restaurant
Lynnhaven,36.837648400000006,-76.0685439,Laser Quest,36.8385662,-76.0629561,Laser Tag
Lynnhaven,36.837648400000006,-76.0685439,Famous Uncle Al's,36.84442069649817,-76.06917378927213,Hot Dog Joint
Lynnhaven,36.837648400000006,-76.0685439,Redbox,36.844178,-76.070272,Video Store
Lynnhaven,36.837648400000006,-76.0685439,Domino's Pizza,36.843126,-76.06566,Pizza Place
Lynnhaven,36.837648400000006,-76.0685439,Ci Ci's Pizza,36.83511972427368,-76.06708824634552,Pizza Place
Lynnhaven,36.837648400000006,-76.0685439,Navy Federal Credit Union ATM,36.83505631992613,-76.06708582538384,ATM
Lynnhaven,36.837648400000006,-76.0685439,Air Combat Hangar 09,36.836969866666664,-76.063545,Gaming Cafe
Lynnhaven,36.837648400000006,-76.0685439,Tidewater Volleyball Association,36.83819852052111,-76.06165765864321,Gym / Fitness Center
Lynnhaven,36.837648400000006,-76.0685439,Cafe Flora,36.83179716058304,-76.0695173306159,Café
Lynnhaven,36.837648400000006,-76.0685439,FASTSIGNS,36.843243,-76.065937,Business Service
Lynnhaven,36.837648400000006,-76.0685439,Hong Kong Restaurant,36.843144,-76.07155,Chinese Restaurant
Lynnhaven,36.837648400000006,-76.0685439,The LOVE Shack,36.841327600340186,-76.0626175630539,Adult Boutique
Lynnhaven,36.837648400000006,-76.0685439,Kim Cafe,36.840603,-76.061998,American Restaurant
Lynnhaven,36.837648400000006,-76.0685439,Hair To Dye For,36.840603,-76.061998,Health & Beauty Service
Lynnhaven,36.837648400000006,-76.0685439,Virginia Beach Blvd and Lynnhaven Pwky,36.83667168719818,-76.06098437811524,Intersection
Lynnhaven,36.837648400000006,-76.0685439,Roller Derby Virginia Beach,36.838518,-76.059955,Gym
Newtown,36.8544563,-76.1776454,Saigon One Restaurant,36.85342980208627,-76.1775467585261,Vietnamese Restaurant
Newtown,36.8544563,-76.1776454,Ray's New York Pizza,36.85317383948173,-76.17783825671376,Pizza Place
Newtown,36.8544563,-76.1776454,Kyushu Japanese Restaurant,36.851631,-76.178143,Japanese Restaurant
Newtown,36.8544563,-76.1776454,Tony's Hot Dogs,36.852290875718474,-76.17803571261027,Hot Dog Joint
Newtown,36.8544563,-76.1776454,Sushi Mama,36.85245731021767,-76.17804093624498,Sushi Restaurant
Newtown,36.8544563,-76.1776454,7-Eleven,36.8539787204197,-76.1782953143119,Convenience Store
Newtown,36.8544563,-76.1776454,CVS pharmacy,36.8548585964811,-76.17825813641336,Pharmacy
Newtown,36.8544563,-76.1776454,Guitar Center,36.8514041,-76.1716807,Music Store
Newtown,36.8544563,-76.1776454,The Gourmet Gang,36.84900910149974,-76.18041877472439,Sandwich Place
Newtown,36.8544563,-76.1776454,Wawa,36.848879981053074,-76.18087633627852,Breakfast Spot
Newtown,36.8544563,-76.1776454,Taco Bell,36.848351608327256,-76.18091826540262,Fast Food Restaurant
Newtown,36.8544563,-76.1776454,The Salvation Army Family Store & Donation Center,36.8527734357639,-76.1728544960901,Thrift / Vintage Store
Newtown,36.8544563,-76.1776454,Domino's Pizza,36.850845,-76.178425,Pizza Place
Newtown,36.8544563,-76.1776454,Dav Thrift Store,36.85176337155056,-76.17280436462038,Thrift / Vintage Store
Newtown,36.8544563,-76.1776454,7-Eleven,36.857738712939614,-76.17692831900779,Convenience Store
Newtown,36.8544563,-76.1776454,Homewood Suites by Hilton,36.84737560707547,-76.17855548858637,Hotel
Newtown,36.8544563,-76.1776454,The Smoke Shack,36.856372,-76.177628,Smoke Shop
Newtown,36.8544563,-76.1776454,KFC,36.85863755470825,-76.17545981491281,Fried Chicken Joint
Newtown,36.8544563,-76.1776454,Shell,36.85941686539142,-76.17584609822148,Gas Station
Newtown,36.8544563,-76.1776454,Wendy’s,36.85013475403236,-76.17977817358224,Fast Food Restaurant
Newtown,36.8544563,-76.1776454,TownePlace Suites by Marriott Virginia Beach,36.84830340045843,-76.17945194113229,Hotel
Newtown,36.8544563,-76.1776454,The Pink Banana Boutique,36.849902,-76.17885799999999,Toy / Game Store
Newtown,36.8544563,-76.1776454,Leslie's Swimming Pool Supplies,36.855187,-76.184988,Miscellaneous Shop
Newtown,36.8544563,-76.1776454,Happy Shopper,36.86036682128906,-76.17527770996094,Convenience Store
Newtown,36.8544563,-76.1776454,"American Freight Furniture, Mattress, Appliance (American Freight - Furniture, Mattress, Appliance)",36.8539965,-76.1862212,Furniture / Home Store
The North End,36.89386560000001,-75.98623529999998,Edgar Cayce's Association for Research and Enlightenment (A.R.E.),36.89270911651468,-75.98989992422098,Historic Site
The North End,36.89386560000001,-75.98623529999998,69th Street at the Oceanfront,36.894809192333845,-75.98790407180786,Beach
The North End,36.89386560000001,-75.98623529999998,68th Street at the Oceanfront,36.893730427340614,-75.98614748328522,Beach
The North End,36.89386560000001,-75.98623529999998,67th Street at the Oceanfront,36.89278422194815,-75.98732471466064,Beach
The North End,36.89386560000001,-75.98623529999998,66th Street at the Oceanfront,36.891895430765906,-75.9860341149121,Beach
The North End,36.89386560000001,-75.98623529999998,65th Street,36.890785463688644,-75.98560898268981,Surf Spot
The North End,36.89386560000001,-75.98623529999998,Edgar Cayce's A.R.E. Health Center and Spa,36.892381750401135,-75.99008697683334,Spa
The North End,36.89386560000001,-75.98623529999998,71st Street at the Oceanfront,36.8968969480571,-75.98916304807973,Beach
The North End,36.89386560000001,-75.98623529999998,64th Street at the Oceanfront,36.88974666564199,-75.98655223846436,Beach
The North End,36.89386560000001,-75.98623529999998,72nd Street at the Oceanfront,36.897987,-75.989013,Beach
